x,y,T
0,0,372.936
0.0002,0.0022341,372.879
0.0004001,0.004455,372.821
0.0006001,0.0066629,372.764
0.0008002,0.0088579,372.707
0.0010002,0.0110401,372.651
0.0012002,0.0132096,372.594
0.0014003,0.0153665,372.538
0.0016003,0.017511,372.482
0.0018004,0.019643,372.426
0.0020004,0.0217628,372.371
0.0022004,0.0238704,372.316
0.0024005,0.0259641,372.261
0.0026005,0.0280475,372.206
0.0028006,0.030119,372.152
0.0030006,0.0321788,372.097
0.0032006,0.0342269,372.043
0.0034007,0.0362634,371.989
0.0036007,0.0382884,371.936
0.0038008,0.040302,371.882
0.0040008,0.0423043,371.829
0.0042008,0.0442954,371.776
0.0044009,0.0462754,371.723
0.0046009,0.0482444,371.671
0.004801,0.0502024,371.619
0.005001,0.0521495,371.566
0.005201,0.0540859,371.515
0.0054011,0.0560116,371.463
0.0056011,0.0579267,371.411
0.0058012,0.0598313,371.36
0.0060012,0.0617254,371.309
0.0062012,0.0636092,371.258
0.0064013,0.0654828,371.208
0.0066013,0.0673461,371.157
0.0068014,0.0691993,371.107
0.0070014,0.0710425,371.057
0.0072014,0.0728758,371.007
0.0074015,0.0746992,370.958
0.0076015,0.0765128,370.908
0.0078016,0.0783166,370.859
0.0080016,0.0801108,370.81
0.0082016,0.0818955,370.761
0.0084017,0.0836706,370.712
0.0086017,0.0854364,370.664
0.0088018,0.0871927,370.616
0.0090018,0.0889398,370.568
0.0092018,0.0906777,370.52
0.0094019,0.0924064,370.472
0.0096019,0.0941261,370.425
0.009802,0.0958367,370.377
0.010002,0.0975384,370.33
0.010202,0.0992313,370.283
0.0104021,0.100915,370.236
0.0106021,0.102591,370.19
0.0108022,0.104257,370.144
0.0110022,0.105915,370.097
0.0112022,0.107565,370.051
0.0114023,0.109206,370.005
0.0116023,0.110838,369.96
0.0118024,0.112462,369.914
0.0120024,0.114078,369.869
0.0122024,0.115686,369.824
0.0124025,0.117286,369.779
0.0126025,0.118877,369.734
0.0128026,0.12046,369.689
0.0130026,0.122036,369.645
0.0132026,0.123603,369.601
0.0134027,0.125163,369.556
0.0136027,0.126714,369.512
0.0138028,0.128258,369.469
0.0140028,0.129795,369.425
0.0142028,0.131323,369.382
0.0144029,0.132844,369.338
0.0146029,0.134358,369.295
0.014803,0.135864,369.252
0.015003,0.137362,369.209
0.015203,0.138853,369.167
0.0154031,0.140337,369.124
0.0156031,0.141814,369.082
0.0158032,0.143283,369.04
0.0160032,0.144745,368.998
0.0162032,0.1462,368.956
0.0164033,0.147648,368.914
0.0166033,0.149088,368.873
0.0168034,0.150522,368.831
0.0170034,0.151949,368.79
0.0172034,0.153369,368.749
0.0174035,0.154782,368.708
0.0176035,0.156189,368.667
0.0178036,0.157588,368.627
0.0180036,0.158982,368.586
0.0182036,0.160368,368.546
0.0184037,0.161748,368.505
0.0186037,0.163121,368.465
0.0188038,0.164487,368.426
0.0190038,0.165847,368.386
0.0192038,0.167201,368.346
0.0194039,0.168548,368.307
0.0196039,0.169889,368.267
0.019804,0.171224,368.228
0.020004,0.172553,368.189
0.020204,0.173875,368.15
0.0204041,0.175191,368.112
0.0206041,0.176501,368.073
0.0208042,0.177805,368.034
0.0210042,0.179102,367.996
0.0212042,0.180394,367.958
0.0214043,0.18168,367.92
0.0216043,0.18296,367.882
0.0218044,0.184234,367.844
0.0220044,0.185502,367.806
0.0222044,0.186764,367.769
0.0224045,0.188021,367.732
0.0226045,0.189271,367.694
0.0228046,0.190517,367.657
0.0230046,0.191756,367.62
0.0232046,0.19299,367.583
0.0234047,0.194218,367.547
0.0236047,0.195441,367.51
0.0238048,0.196658,367.474
0.0240048,0.197869,367.437
0.0242048,0.199076,367.401
0.0244049,0.200276,367.365
0.0246049,0.201472,367.329
0.024805,0.202662,367.293
0.025005,0.203847,367.257
0.025205,0.205026,367.222
0.0254051,0.206201,367.186
0.0256051,0.20737,367.151
0.0258052,0.208533,367.116
0.0260052,0.209692,367.081
0.0262052,0.210846,367.046
0.0264053,0.211994,367.011
0.0266053,0.213138,366.976
0.0268054,0.214276,366.942
0.0270054,0.21541,366.907
0.0272054,0.216538,366.873
0.0274055,0.217662,366.838
0.0276055,0.218781,366.804
0.0278056,0.219895,366.77
0.0280056,0.221004,366.736
0.0282056,0.222108,366.703
0.0284057,0.223207,366.669
0.0286057,0.224302,366.635
0.0288058,0.225392,366.602
0.0290058,0.226477,366.569
0.0292058,0.227558,366.535
0.0294059,0.228634,366.502
0.0296059,0.229706,366.469
0.029806,0.230772,366.436
0.030006,0.231835,366.404
0.030206,0.232893,366.371
0.0304061,0.233946,366.338
0.0306061,0.234995,366.306
0.0308062,0.236039,366.274
0.0310062,0.23708,366.241
0.0312062,0.238115,366.209
0.0314063,0.239147,366.177
0.0316063,0.240174,366.145
0.0318064,0.241196,366.114
0.0320064,0.242215,366.082
0.0322064,0.243229,366.05
0.0324065,0.244239,366.019
0.0326065,0.245244,365.988
0.0328066,0.246246,365.956
0.0330066,0.247243,365.925
0.0332066,0.248237,365.894
0.0334067,0.249226,365.863
0.0336067,0.250211,365.832
0.0338068,0.251192,365.801
0.0340068,0.252169,365.771
0.0342068,0.253142,365.74
0.0344069,0.254111,365.71
0.0346069,0.255076,365.679
0.034807,0.256037,365.649
0.035007,0.256995,365.619
0.035207,0.257948,365.589
0.0354071,0.258897,365.559
0.0356071,0.259843,365.529
0.0358072,0.260785,365.499
0.0360072,0.261723,365.47
0.0362072,0.262657,365.44
0.0364073,0.263588,365.411
0.0366073,0.264514,365.381
0.0368074,0.265437,365.352
0.0370074,0.266357,365.323
0.0372074,0.267272,365.294
0.0374075,0.268184,365.265
0.0376075,0.269093,365.236
0.0378076,0.269997,365.207
0.0380076,0.270898,365.178
0.0382076,0.271796,365.15
0.0384077,0.27269,365.121
0.0386077,0.273581,365.093
0.0388078,0.274468,365.065
0.0390078,0.275351,365.036
0.0392078,0.276231,365.008
0.0394079,0.277108,364.98
0.0396079,0.277981,364.952
0.039808,0.27885,364.924
0.040008,0.279717,364.896
0.040208,0.28058,364.869
0.0404081,0.281439,364.841
0.0406081,0.282296,364.813
0.0408082,0.283149,364.786
0.0410082,0.283998,364.759
0.0412082,0.284845,364.731
0.0414083,0.285688,364.704
0.0416083,0.286528,364.677
0.0418084,0.287364,364.65
0.0420084,0.288197,364.623
0.0422084,0.289028,364.596
0.0424085,0.289855,364.569
0.0426085,0.290679,364.543
0.0428086,0.291499,364.516
0.0430086,0.292317,364.49
0.0432086,0.293131,364.463
0.0434087,0.293943,364.437
0.0436087,0.294751,364.411
0.0438088,0.295556,364.384
0.0440088,0.296358,364.358
0.0442088,0.297158,364.332
0.0444089,0.297954,364.306
0.0446089,0.298747,364.28
0.044809,0.299537,364.255
0.045009,0.300324,364.229
0.045209,0.301109,364.203
0.0454091,0.30189,364.178
0.0456091,0.302669,364.152
0.0458092,0.303444,364.127
0.0460092,0.304217,364.102
0.0462092,0.304987,364.076
0.0464093,0.305753,364.051
0.0466093,0.306518,364.026
0.0468094,0.307279,364.001
0.0470094,0.308037,363.976
0.0472094,0.308793,363.951
0.0474095,0.309546,363.927
0.0476095,0.310296,363.902
0.0478096,0.311043,363.877
0.0480096,0.311788,363.853
0.0482096,0.31253,363.828
0.0484097,0.313269,363.804
0.0486097,0.314005,363.78
0.0488098,0.314739,363.755
0.0490098,0.31547,363.731
0.0492098,0.316199,363.707
0.0494099,0.316925,363.683
0.0496099,0.317648,363.659
0.04981,0.318368,363.635
0.05001,0.319086,363.611
0.05021,0.319802,363.588
0.0504101,0.320515,363.564
0.0506101,0.321225,363.54
0.0508102,0.321932,363.517
0.0510102,0.322638,363.493
0.0512102,0.32334,363.47
0.0514103,0.32404,363.447
0.0516103,0.324738,363.424
0.0518104,0.325433,363.4
0.0520104,0.326126,363.377
0.0522104,0.326816,363.354
0.0524105,0.327504,363.331
0.0526105,0.328189,363.308
0.0528106,0.328872,363.286
0.0530106,0.329553,363.263
0.0532106,0.330231,363.24
0.0534107,0.330907,363.217
0.0536107,0.33158,363.195
0.0538108,0.332251,363.172
0.0540108,0.33292,363.15
0.0542108,0.333586,363.128
0.0544109,0.33425,363.105
0.0546109,0.334911,363.083
0.054811,0.335571,363.061
0.055011,0.336228,363.039
0.055211,0.336883,363.017
0.0554111,0.337535,362.995
0.0556111,0.338185,362.973
0.0558112,0.338833,362.951
0.0560112,0.339479,362.929
0.0562112,0.340123,362.908
0.0564113,0.340764,362.886
0.0566113,0.341403,362.864
0.0568114,0.34204,362.843
0.0570114,0.342675,362.822
0.0572114,0.343307,362.8
0.0574115,0.343937,362.779
0.0576115,0.344566,362.758
0.0578116,0.345192,362.736
0.0580116,0.345816,362.715
0.0582116,0.346438,362.694
0.0584117,0.347057,362.673
0.0586117,0.347675,362.652
0.0588118,0.34829,362.631
0.0590118,0.348904,362.61
0.0592118,0.349515,362.59
0.0594119,0.350124,362.569
0.0596119,0.350732,362.548
0.059812,0.351337,362.528
0.060012,0.35194,362.507
0.060212,0.352541,362.487
0.0604121,0.35314,362.466
0.0606121,0.353737,362.446
0.0608122,0.354333,362.426
0.0610122,0.354926,362.405
0.0612122,0.355517,362.385
0.0614123,0.356106,362.365
0.0616123,0.356693,362.345
0.0618124,0.357278,362.325
0.0620124,0.357862,362.305
0.0622124,0.358443,362.285
0.0624125,0.359023,362.265
0.0626125,0.3596,362.245
0.0628126,0.360176,362.226
0.0630126,0.36075,362.206
0.0632126,0.361322,362.186
0.0634127,0.361892,362.167
0.0636127,0.36246,362.147
0.0638128,0.363026,362.128
0.0640128,0.363591,362.108
0.0642128,0.364153,362.089
0.0644129,0.364714,362.07
0.0646129,0.365273,362.051
0.064813,0.36583,362.031
0.065013,0.366385,362.012
0.065213,0.366939,361.993
0.0654131,0.36749,361.974
0.0656131,0.36804,361.955
0.0658132,0.368588,361.936
0.0660132,0.369135,361.918
0.0662132,0.369679,361.899
0.0664133,0.370222,361.88
0.0666133,0.370763,361.861
0.0668134,0.371303,361.843
0.0670134,0.37184,361.824
0.0672134,0.372376,361.805
0.0674135,0.37291,361.787
0.0676135,0.373443,361.769
0.0678136,0.373974,361.75
0.0680136,0.374503,361.732
0.0682136,0.37503,361.714
0.0684137,0.375556,361.695
0.0686137,0.37608,361.677
0.0688138,0.376603,361.659
0.0690138,0.377123,361.641
0.0692138,0.377642,361.623
0.0694139,0.37816,361.605
0.0696139,0.378676,361.587
0.069814,0.37919,361.569
0.070014,0.379702,361.551
0.070214,0.380213,361.534
0.0704141,0.380723,361.516
0.0706141,0.381231,361.498
0.0708142,0.381737,361.48
0.0710142,0.382241,361.463
0.0712142,0.382744,361.445
0.0714143,0.383246,361.428
0.0716143,0.383746,361.41
0.0718144,0.384244,361.393
0.0720144,0.384741,361.376
0.0722144,0.385236,361.358
0.0724145,0.38573,361.341
0.0726145,0.386222,361.324
0.0728146,0.386713,361.307
0.0730146,0.387202,361.29
0.0732146,0.38769,361.273
0.0734147,0.388176,361.256
0.0736147,0.38866,361.239
0.0738148,0.389143,361.222
0.0740148,0.389625,361.205
0.0742148,0.390105,361.188
0.0744149,0.390584,361.171
0.0746149,0.391061,361.154
0.074815,0.391537,361.138
0.075015,0.392011,361.121
0.075215,0.392484,361.105
0.0754151,0.392956,361.088
0.0756151,0.393426,361.071
0.0758152,0.393894,361.055
0.0760152,0.394362,361.039
0.0762152,0.394827,361.022
0.0764153,0.395292,361.006
0.0766153,0.395755,360.99
0.0768154,0.396216,360.973
0.0770154,0.396676,360.957
0.0772154,0.397135,360.941
0.0774155,0.397593,360.925
0.0776155,0.398049,360.909
0.0778156,0.398503,360.893
0.0780156,0.398957,360.877
0.0782156,0.399408,360.861
0.0784157,0.399859,360.845
0.0786157,0.400308,360.829
0.0788158,0.400756,360.813
0.0790158,0.401203,360.797
0.0792158,0.401648,360.782
0.0794159,0.402092,360.766
0.0796159,0.402535,360.75
0.079816,0.402976,360.735
0.080016,0.403416,360.719
0.080216,0.403854,360.704
0.0804161,0.404292,360.688
0.0806161,0.404728,360.673
0.0808162,0.405163,360.657
0.0810162,0.405596,360.642
0.0812162,0.406029,360.627
0.0814163,0.40646,360.611
0.0816163,0.406889,360.596
0.0818164,0.407318,360.581
0.0820164,0.407745,360.566
0.0822164,0.408171,360.551
0.0824165,0.408596,360.536
0.0826165,0.409019,360.521
0.0828166,0.409441,360.506
0.0830166,0.409862,360.491
0.0832166,0.410282,360.476
0.0834167,0.410701,360.461
0.0836167,0.411118,360.446
0.0838168,0.411534,360.431
0.0840168,0.411949,360.416
0.0842168,0.412363,360.402
0.0844169,0.412775,360.387
0.0846169,0.413187,360.372
0.084817,0.413597,360.358
0.085017,0.414006,360.343
0.085217,0.414414,360.329
0.0854171,0.41482,360.314
0.0856171,0.415226,360.3
0.0858172,0.41563,360.285
0.0860172,0.416034,360.271
0.0862172,0.416436,360.257
0.0864173,0.416836,360.242
0.0866173,0.417236,360.228
0.0868174,0.417635,360.214
0.0870174,0.418032,360.2
0.0872174,0.418428,360.185
0.0874175,0.418824,360.171
0.0876175,0.419218,360.157
0.0878176,0.419611,360.143
0.0880176,0.420002,360.129
0.0882176,0.420393,360.115
0.0884177,0.420783,360.101
0.0886177,0.421171,360.087
0.0888178,0.421559,360.073
0.0890178,0.421945,360.06
0.0892178,0.42233,360.046
0.0894179,0.422715,360.032
0.0896179,0.423098,360.018
0.089818,0.42348,360.005
0.090018,0.423861,359.991
0.090218,0.424241,359.977
0.0904181,0.42462,359.964
0.0906181,0.424997,359.95
0.0908182,0.425374,359.937
0.0910182,0.42575,359.923
0.0912182,0.426124,359.91
0.0914183,0.426498,359.896
0.0916183,0.426871,359.883
0.0918184,0.427242,359.87
0.0920184,0.427613,359.856
0.0922184,0.427982,359.843
0.0924185,0.428351,359.83
0.0926185,0.428718,359.817
0.0928186,0.429084,359.803
0.0930186,0.42945,359.79
0.0932186,0.429814,359.777
0.0934187,0.430178,359.764
0.0936187,0.43054,359.751
0.0938188,0.430902,359.738
0.0940188,0.431262,359.725
0.0942188,0.431621,359.712
0.0944189,0.43198,359.699
0.0946189,0.432337,359.686
0.094819,0.432694,359.674
0.095019,0.433049,359.661
0.095219,0.433404,359.648
0.0954191,0.433758,359.635
0.0956191,0.43411,359.622
0.0958192,0.434462,359.61
0.0960192,0.434813,359.597
0.0962192,0.435163,359.585
0.0964193,0.435511,359.572
0.0966193,0.435859,359.559
0.0968194,0.436206,359.547
0.0970194,0.436552,359.534
0.0972194,0.436897,359.522
0.0974195,0.437242,359.51
0.0976195,0.437585,359.497
0.0978196,0.437927,359.485
0.0980196,0.438269,359.472
0.0982196,0.438609,359.46
0.0984197,0.438949,359.448
0.0986197,0.439287,359.436
0.0988198,0.439625,359.423
0.0990198,0.439962,359.411
0.0992198,0.440298,359.399
0.0994199,0.440633,359.387
0.0996199,0.440967,359.375
0.09982,0.441301,359.363
0.10002,0.441633,359.351
0.10022,0.441965,359.339
0.10042,0.442295,359.327
0.10062,0.442625,359.315
0.10082,0.442954,359.303
0.10102,0.443282,359.291
0.10122,0.443609,359.279
0.10142,0.443936,359.267
0.10162,0.444261,359.256
0.10182,0.444586,359.244
0.10202,0.44491,359.232
0.10222,0.445232,359.22
0.102421,0.445554,359.209
0.10262,0.445876,359.197
0.102821,0.446196,359.185
0.103021,0.446516,359.174
0.103221,0.446834,359.162
0.103421,0.447152,359.151
0.103621,0.447469,359.139
0.103821,0.447785,359.128
0.104021,0.448101,359.116
0.104221,0.448415,359.105
0.104421,0.448729,359.094
0.104621,0.449042,359.082
0.104821,0.449354,359.071
0.105021,0.449666,359.06
0.105221,0.449976,359.048
0.105421,0.450286,359.037
0.105621,0.450595,359.026
0.105821,0.450903,359.015
0.106021,0.45121,359.003
0.106221,0.451517,358.992
0.106421,0.451823,358.981
0.106621,0.452128,358.97
0.106821,0.452432,358.959
0.107021,0.452736,358.948
0.107221,0.453038,358.937
0.107422,0.45334,358.926
0.107621,0.453641,358.915
0.107822,0.453941,358.904
0.108022,0.454241,358.893
0.108222,0.45454,358.882
0.108422,0.454838,358.871
0.108622,0.455135,358.861
0.108822,0.455432,358.85
0.109022,0.455728,358.839
0.109222,0.456023,358.828
0.109422,0.456317,358.818
0.109622,0.456611,358.807
0.109822,0.456903,358.796
0.110022,0.457195,358.786
0.110222,0.457487,358.775
0.110422,0.457778,358.764
0.110622,0.458067,358.754
0.110822,0.458356,358.743
0.111022,0.458645,358.733
0.111222,0.458933,358.722
0.111422,0.45922,358.712
0.111622,0.459506,358.701
0.111822,0.459792,358.691
0.112022,0.460076,358.681
0.112222,0.46036,358.67
0.112423,0.460644,358.66
0.112622,0.460927,358.65
0.112823,0.461209,358.639
0.113023,0.46149,358.629
0.113223,0.461771,358.619
0.113423,0.46205,358.609
0.113623,0.46233,358.598
0.113823,0.462608,358.588
0.114023,0.462886,358.578
0.114223,0.463163,358.568
0.114423,0.46344,358.558
0.114623,0.463715,358.548
0.114823,0.463991,358.538
0.115023,0.464265,358.528
0.115223,0.464539,358.518
0.115423,0.464812,358.508
0.115623,0.465084,358.498
0.115823,0.465356,358.488
0.116023,0.465627,358.478
0.116223,0.465898,358.468
0.116423,0.466168,358.458
0.116623,0.466437,358.449
0.116823,0.466705,358.439
0.117023,0.466973,358.429
0.117223,0.46724,358.419
0.117423,0.467506,358.409
0.117624,0.467772,358.4
0.117824,0.468037,358.39
0.118024,0.468302,358.38
0.118224,0.468566,358.371
0.118424,0.468829,358.361
0.118624,0.469092,358.351
0.118824,0.469354,358.342
0.119024,0.469615,358.332
0.119224,0.469876,358.323
0.119424,0.470136,358.313
0.119624,0.470396,358.304
0.119824,0.470655,358.294
0.120024,0.470913,358.285
0.120224,0.471171,358.275
0.120424,0.471428,358.266
0.120624,0.471684,358.257
0.120824,0.47194,358.247
0.121024,0.472195,358.238
0.121224,0.47245,358.229
0.121424,0.472703,358.219
0.121624,0.472957,358.21
0.121824,0.47321,358.201
0.122024,0.473462,358.192
0.122224,0.473713,358.182
0.122424,0.473964,358.173
0.122625,0.474215,358.164
0.122825,0.474464,358.155
0.123025,0.474714,358.146
0.123225,0.474962,358.137
0.123425,0.47521,358.128
0.123625,0.475458,358.119
0.123825,0.475704,358.11
0.124025,0.475951,358.101
0.124225,0.476196,358.092
0.124425,0.476441,358.083
0.124625,0.476686,358.074
0.124825,0.47693,358.065
0.125025,0.477173,358.056
0.125225,0.477416,358.047
0.125425,0.477658,358.038
0.125625,0.4779,358.029
0.125825,0.478141,358.02
0.126025,0.478382,358.012
0.126225,0.478622,358.003
0.126425,0.478861,357.994
0.126625,0.4791,357.985
0.126825,0.479338,357.977
0.127025,0.479576,357.968
0.127225,0.479813,357.959
0.127426,0.48005,357.951
0.127625,0.480286,357.942
0.127826,0.480522,357.933
0.128026,0.480756,357.925
0.128226,0.480991,357.916
0.128426,0.481225,357.908
0.128626,0.481458,357.899
0.128826,0.481691,357.89
0.129026,0.481923,357.882
0.129226,0.482155,357.873
0.129426,0.482386,357.865
0.129626,0.482617,357.857
0.129826,0.482847,357.848
0.130026,0.483077,357.84
0.130226,0.483306,357.831
0.130426,0.483535,357.823
0.130626,0.483763,357.815
0.130826,0.48399,357.806
0.131026,0.484218,357.798
0.131226,0.484444,357.79
0.131426,0.48467,357.781
0.131626,0.484896,357.773
0.131826,0.485121,357.765
0.132026,0.485345,357.757
0.132226,0.485569,357.748
0.132427,0.485793,357.74
0.132627,0.486016,357.732
0.132827,0.486238,357.724
0.133027,0.48646,357.716
0.133227,0.486681,357.708
0.133427,0.486902,357.7
0.133627,0.487123,357.692
0.133827,0.487343,357.684
0.134027,0.487562,357.675
0.134227,0.487781,357.667
0.134427,0.488,357.659
0.134627,0.488218,357.651
0.134827,0.488435,357.644
0.135027,0.488652,357.636
0.135227,0.488869,357.628
0.135427,0.489085,357.62
0.135627,0.4893,357.612
0.135827,0.489516,357.604
0.136027,0.48973,357.596
0.136227,0.489944,357.588
0.136427,0.490158,357.58
0.136627,0.490371,357.573
0.136827,0.490584,357.565
0.137027,0.490796,357.557
0.137227,0.491008,357.549
0.137427,0.491219,357.542
0.137627,0.49143,357.534
0.137828,0.49164,357.526
0.138028,0.49185,357.519
0.138228,0.49206,357.511
0.138428,0.492269,357.503
0.138628,0.492477,357.496
0.138828,0.492685,357.488
0.139028,0.492893,357.48
0.139228,0.4931,357.473
0.139428,0.493307,357.465
0.139628,0.493513,357.458
0.139828,0.493719,357.45
0.140028,0.493924,357.443
0.140228,0.494129,357.435
0.140428,0.494334,357.428
0.140628,0.494538,357.42
0.140828,0.494741,357.413
0.141028,0.494944,357.405
0.141228,0.495147,357.398
0.141428,0.495349,357.391
0.141628,0.495551,357.383
0.141828,0.495752,357.376
0.142028,0.495953,357.368
0.142228,0.496154,357.361
0.142429,0.496354,357.354
0.142629,0.496553,357.346
0.142829,0.496753,357.339
0.143029,0.496951,357.332
0.143229,0.49715,357.325
0.143429,0.497348,357.317
0.143629,0.497545,357.31
0.143829,0.497742,357.303
0.144029,0.497939,357.296
0.144229,0.498135,357.289
0.144429,0.498331,357.281
0.144629,0.498526,357.274
0.144829,0.498721,357.267
0.145029,0.498916,357.26
0.145229,0.49911,357.253
0.145429,0.499303,357.246
0.145629,0.499497,357.239
0.145829,0.49969,357.232
0.146029,0.499882,357.225
0.146229,0.500074,357.218
0.146429,0.500266,357.211
0.146629,0.500457,357.204
0.146829,0.500648,357.197
0.147029,0.500838,357.19
0.147229,0.501028,357.183
0.147429,0.501218,357.176
0.147629,0.501407,357.169
0.14783,0.501596,357.162
0.14803,0.501785,357.155
0.14823,0.501973,357.148
0.14843,0.50216,357.142
0.14863,0.502348,357.135
0.14883,0.502534,357.128
0.14903,0.502721,357.121
0.14923,0.502907,357.114
0.14943,0.503093,357.108
0.14963,0.503278,357.101
0.14983,0.503463,357.094
0.15003,0.503647,357.087
0.15023,0.503832,357.081
0.15043,0.504015,357.074
0.15063,0.504199,357.067
0.15083,0.504382,357.061
0.15103,0.504564,357.054
0.15123,0.504746,357.047
0.15143,0.504928,357.041
0.15163,0.50511,357.034
0.15183,0.505291,357.027
0.15203,0.505472,357.021
0.15223,0.505652,357.014
0.152431,0.505832,357.008
0.15263,0.506012,357.001
0.152831,0.506191,356.995
0.153031,0.50637,356.988
0.153231,0.506548,356.982
0.153431,0.506727,356.975
0.153631,0.506904,356.969
0.153831,0.507082,356.962
0.154031,0.507259,356.956
0.154231,0.507435,356.949
0.154431,0.507612,356.943
0.154631,0.507788,356.936
0.154831,0.507963,356.93
0.155031,0.508138,356.924
0.155231,0.508313,356.917
0.155431,0.508488,356.911
0.155631,0.508662,356.905
0.155831,0.508836,356.898
0.156031,0.509009,356.892
0.156231,0.509183,356.886
0.156431,0.509355,356.879
0.156631,0.509528,356.873
0.156831,0.5097,356.867
0.157031,0.509872,356.861
0.157231,0.510043,356.854
0.157431,0.510214,356.848
0.157632,0.510385,356.842
0.157832,0.510555,356.836
0.158032,0.510725,356.83
0.158232,0.510895,356.823
0.158432,0.511064,356.817
0.158632,0.511233,356.811
0.158832,0.511402,356.805
0.159032,0.51157,356.799
0.159232,0.511738,356.793
0.159432,0.511905,356.787
0.159632,0.512073,356.781
0.159832,0.51224,356.775
0.160032,0.512406,356.768
0.160232,0.512573,356.762
0.160432,0.512739,356.756
0.160632,0.512904,356.75
0.160832,0.51307,356.744
0.161032,0.513235,356.738
0.161232,0.513399,356.732
0.161432,0.513564,356.726
0.161632,0.513728,356.721
0.161832,0.513891,356.715
0.162032,0.514055,356.709
0.162232,0.514218,356.703
0.162433,0.51438,356.697
0.162632,0.514543,356.691
0.162833,0.514705,356.685
0.163033,0.514867,356.679
0.163233,0.515028,356.673
0.163433,0.515189,356.668
0.163633,0.51535,356.662
0.163833,0.51551,356.656
0.164033,0.515671,356.65
0.164233,0.515831,356.644
0.164433,0.51599,356.639
0.164633,0.516149,356.633
0.164833,0.516308,356.627
0.165033,0.516467,356.621
0.165233,0.516625,356.616
0.165433,0.516783,356.61
0.165633,0.516941,356.604
0.165833,0.517098,356.598
0.166033,0.517255,356.593
0.166233,0.517412,356.587
0.166433,0.517569,356.581
0.166633,0.517725,356.576
0.166833,0.517881,356.57
0.167033,0.518036,356.564
0.167233,0.518192,356.559
0.167434,0.518347,356.553
0.167634,0.518501,356.548
0.167834,0.518656,356.542
0.168034,0.51881,356.537
0.168234,0.518964,356.531
0.168434,0.519117,356.525
0.168634,0.51927,356.52
0.168834,0.519423,356.514
0.169034,0.519576,356.509
0.169234,0.519728,356.503
0.169434,0.51988,356.498
0.169634,0.520032,356.492
0.169834,0.520184,356.487
0.170034,0.520335,356.481
0.170234,0.520486,356.476
0.170434,0.520636,356.471
0.170634,0.520787,356.465
0.170834,0.520936,356.46
0.171034,0.521086,356.454
0.171234,0.521236,356.449
0.171434,0.521385,356.444
0.171634,0.521534,356.438
0.171834,0.521682,356.433
0.172034,0.521831,356.428
0.172234,0.521979,356.422
0.172434,0.522127,356.417
0.172634,0.522274,356.412
0.172835,0.522421,356.406
0.173035,0.522568,356.401
0.173235,0.522715,356.396
0.173435,0.522861,356.39
0.173635,0.523008,356.385
0.173835,0.523153,356.38
0.174035,0.523299,356.375
0.174235,0.523444,356.369
0.174435,0.523589,356.364
0.174635,0.523734,356.359
0.174835,0.523879,356.354
0.175035,0.524023,356.349
0.175235,0.524167,356.343
0.175435,0.524311,356.338
0.175635,0.524454,356.333
0.175835,0.524597,356.328
0.176035,0.52474,356.323
0.176235,0.524883,356.318
0.176435,0.525025,356.313
0.176635,0.525167,356.308
0.176835,0.525309,356.302
0.177035,0.525451,356.297
0.177235,0.525592,356.292
0.177436,0.525733,356.287
0.177636,0.525874,356.282
0.177836,0.526015,356.277
0.178036,0.526155,356.272
0.178236,0.526295,356.267
0.178436,0.526435,356.262
0.178636,0.526574,356.257
0.178836,0.526714,356.252
0.179036,0.526853,356.247
0.179236,0.526991,356.242
0.179436,0.52713,356.237
0.179636,0.527268,356.232
0.179836,0.527406,356.227
0.180036,0.527544,356.222
0.180236,0.527682,356.217
0.180436,0.527819,356.212
0.180636,0.527956,356.208
0.180836,0.528093,356.203
0.181036,0.528229,356.198
0.181236,0.528366,356.193
0.181436,0.528502,356.188
0.181636,0.528638,356.183
0.181836,0.528773,356.178
0.182036,0.528908,356.174
0.182236,0.529043,356.169
0.182436,0.529178,356.164
0.182636,0.529313,356.159
0.182837,0.529447,356.154
0.183037,0.529581,356.15
0.183237,0.529715,356.145
0.183437,0.529849,356.14
0.183637,0.529982,356.135
0.183837,0.530116,356.13
0.184037,0.530249,356.126
0.184237,0.530381,356.121
0.184437,0.530514,356.116
0.184637,0.530646,356.112
0.184837,0.530778,356.107
0.185037,0.53091,356.102
0.185237,0.531041,356.097
0.185437,0.531173,356.093
0.185637,0.531304,356.088
0.185837,0.531434,356.083
0.186037,0.531565,356.079
0.186237,0.531695,356.074
0.186437,0.531826,356.07
0.186637,0.531955,356.065
0.186837,0.532085,356.06
0.187037,0.532215,356.056
0.187237,0.532344,356.051
0.187438,0.532473,356.047
0.187637,0.532602,356.042
0.187838,0.53273,356.037
0.188038,0.532859,356.033
0.188238,0.532987,356.028
0.188438,0.533115,356.024
0.188638,0.533242,356.019
0.188838,0.53337,356.015
0.189038,0.533497,356.01
0.189238,0.533624,356.006
0.189438,0.533751,356.001
0.189638,0.533878,355.997
0.189838,0.534004,355.992
0.190038,0.53413,355.988
0.190238,0.534256,355.983
0.190438,0.534382,355.979
0.190638,0.534507,355.974
0.190838,0.534633,355.97
0.191038,0.534758,355.965
0.191238,0.534882,355.961
0.191438,0.535007,355.957
0.191638,0.535132,355.952
0.191838,0.535256,355.948
0.192038,0.53538,355.943
0.192238,0.535504,355.939
0.192438,0.535627,355.935
0.192639,0.535751,355.93
0.192839,0.535874,355.926
